usage_id,user_id,api_id,usage_date,total_requests,successful_requests,failed_requests,success_rate,error_rate
395,1638,207,2026-04-24,350,335,15,95.71428571428572,4.285714285714286
396,3476,159,2026-04-07,0,0,0,0.0,0.0
397,9583,9070,2026-02-20,0,0,0,0.0,0.0
398,9305,9025,2026-03-03,78,75,3,96.15384615384616,3.8461538461538463
399,3098,181,2026-04-09,4463,4299,164,96.32534169840913,3.674658301590858
400,4419,112,2026-02-12,2953,2894,59,98.00203183203521,1.9979681679647816
401,4600,133,2026-04-06,4871,4772,99,97.967563128721,2.0324368712789984
403,2801,236,2026-01-23,3924,3867,57,98.54740061162079,1.452599388379205
404,1322,96,2026-02-01,657,641,16,97.56468797564688,2.43531202435312
405,755,78,2026-01-20,1572,1298,274,82.56997455470739,17.43002544529262
406,3142,74,2026-01-12,913,628,285,68.78422782037241,31.2157721796276
407,4238,143,2026-02-13,2028,1978,50,97.534516765286,2.465483234714004
408,3110,237,2026-01-08,18,0,18,0.0,100.0
409,3781,175,2026-04-09,3117,3012,105,96.63137632338787,3.368623676612127
410,2304,142,2026-02-03,2931,2891,40,98.63527806209484,1.3647219379051518
411,2764,69,2026-02-28,3230,3184,46,98.57585139318886,1.4241486068111455
412,3388,167,2026-01-18,4464,4274,190,95.74372759856631,4.256272401433692
413,2444,236,2026-04-12,10,0,10,0.0,100.0
414,4229,98,2026-01-18,3884,3846,38,99.0216271884655,0.9783728115345005
415,1720,135,2026-02-10,81,81,0,100.0,0.0
416,2165,225,2026-03-19,2317,2213,104,95.51143720328011,4.488562796719896
418,3308,146,2026-02-05,3547,3498,49,98.61855088807442,1.381449111925571
419,1860,25,2026-01-04,1599,1582,17,98.93683552220138,1.0631644777986242
420,9873,9380,2026-03-15,0,0,0,0.0,0.0
421,3677,149,2026-01-07,3521,3521,0,100.0,0.0
422,2377,166,2026-01-05,225,215,10,95.55555555555556,4.444444444444445
423,785,165,2026-01-22,0,0,0,0.0,0.0
424,4789,66,2026-04-19,2812,2802,10,99.6443812233286,0.35561877667140823
425,2211,34,2026-01-21,1288,1262,26,97.98136645962732,2.018633540372671
426,4126,39,2026-04-01,2257,2247,10,99.55693398316349,0.4430660168365086
427,4069,121,2026-02-27,1116,1098,18,98.38709677419355,1.6129032258064515
429,3517,238,2026-02-01,4518,4502,16,99.64586100044266,0.35413899955732625
431,1913,135,2026-03-29,2081,2072,9,99.56751561749158,0.4324843825084094
432,3990,76,2026-01-25,4832,4613,219,95.46771523178808,4.5322847682119205
434,535,72,2026-01-22,2479,2357,122,95.07866075030255,4.921339249697459
435,2991,198,2026-03-02,925,785,140,84.86486486486487,15.135135135135137
436,2868,180,2026-03-10,4815,4579,236,95.09865005192108,4.90134994807892
437,847,141,2026-04-12,1685,1603,82,95.13353115727003,4.86646884272997
438,1544,122,2026-04-07,1072,1068,4,99.6268656716418,0.3731343283582089
439,2053,15,2026-02-08,11361336,10883043,478293,95.79016939557108,4.209830604428916
440,2929,174,2026-01-25,337,328,9,97.3293768545994,2.6706231454005933
442,3991,168,2026-04-15,0,0,0,0.0,0.0
443,9098,9340,2026-03-08,19,0,19,0.0,100.0
444,1541,142,2026-04-12,4791,4689,102,97.871008140263,2.128991859737007
445,4317,105,2026-04-03,1253,1219,34,97.28651237031126,2.713487629688747
446,2006,78,2026-02-25,178,172,6,96.62921348314607,3.3707865168539324
447,85,46,2026-02-28,4311,4271,40,99.07214103456275,0.9278589654372535
448,2929,118,2026-03-31,3707,3587,120,96.76288103587807,3.2371189641219313
450,2635,98,2026-04-13,3261,3136,125,96.16681999386691,3.833180006133088
451,2593,159,2026-01-11,3773,3671,102,97.29658097005036,2.703419029949642
452,2124,67,2026-01-10,3682,3537,145,96.06192286800652,3.9380771319934817
453,9320,9997,2026-03-07,73,73,0,100.0,0.0
454,4380,37,2026-02-17,3332,3319,13,99.60984393757502,0.39015606242497
455,9121,9054,2026-03-03,8,0,8,0.0,100.0
457,3963,3,2026-01-23,427,423,4,99.06323185011709,0.936768149882904
458,4701,173,2026-04-06,715,708,7,99.02097902097901,0.9790209790209791
459,1781,1,2026-04-24,3429,3330,99,97.11286089238845,2.8871391076115485
460,3678,158,2026-03-20,4179,4076,103,97.53529552524527,2.464704474754726
463,4119,144,2026-03-21,1486,1477,9,99.39434724091521,0.6056527590847914
464,4663,246,2026-04-02,1551,1488,63,95.93810444874275,4.061895551257253
465,4282,89,2026-01-01,1773,1711,62,96.50310208685843,3.4968979131415683
466,419,109,2026-02-01,2555,2451,104,95.92954990215264,4.070450097847359
467,3809,92,2026-01-09,4286,4140,146,96.59356042930472,3.406439570695287
468,4298,99,2026-02-21,4391,4180,211,95.1947164654976,4.805283534502392
470,1129,128,2026-03-26,728,692,36,95.05494505494505,4.945054945054945
471,9973,9131,2026-03-17,18,18,0,100.0,0.0
472,4427,162,2026-02-20,1522,1490,32,97.89750328515112,2.102496714848883
473,4769,139,2026-04-30,323,322,1,99.69040247678018,0.30959752321981426
474,2793,239,2026-02-06,14407099,14217081,190018,98.68108076442037,1.3189192355796264
475,3708,211,2026-03-08,41,40,1,97.5609756097561,2.4390243902439024
476,4971,110,2026-03-08,1596,1541,55,96.55388471177945,3.4461152882205512
477,1427,221,2026-03-10,669,641,28,95.81464872944694,4.185351270553064
478,4142,202,2026-08-02,67,51,16,76.11940298507463,23.88059701492537
479,3339,75,2026-02-21,411,250,161,60.82725060827251,39.17274939172749
480,3309,123,2026-04-06,3083,3083,0,100.0,0.0
481,1435,114,2026-02-09,3158,3061,97,96.92843571880937,3.0715642811906267
482,1988,174,2026-05-01,2023,2011,12,99.40682155215028,0.5931784478497282
483,4776,52,2026-01-22,953,922,31,96.74711437565581,3.2528856243441764
484,1460,199,2026-02-21,38,37,1,97.36842105263158,2.631578947368421
485,1104,148,2026-03-03,84,84,0,100.0,0.0
486,248,82,2026-01-31,4820,4687,133,97.24066390041493,2.759336099585062
487,45,117,2026-04-29,687,673,14,97.96215429403202,2.037845705967977
488,3751,45,2026-03-14,4674,4611,63,98.65211810012838,1.3478818998716302
489,3287,82,2026-02-04,0,0,0,0.0,0.0
490,2912,238,2026-02-25,1789,1764,25,98.60257126886529,1.3974287311347122
491,3045,107,2026-02-11,1425,1425,0,100.0,0.0
492,55,153,2026-01-09,22867155,22546856,320299,98.59930542299644,1.4006945770035668
493,126,159,2026-01-26,1282,1267,15,98.82995319812792,1.1700468018720749
494,1228,145,2026-04-24,2107,2022,85,95.9658281917418,4.034171808258187
495,4400,181,2026-04-09,0,0,0,0.0,0.0
496,4626,132,2026-04-15,1541,1488,53,96.56067488643738,3.4393251135626217
497,2936,174,2026-04-10,10221660,9870820,350840,96.56768078766072,3.4323192123392876
498,114,136,2026-02-10,3001,2879,122,95.9346884371876,4.065311562812396
499,1128,240,2026-03-05,4330,4206,124,97.13625866050808,2.863741339491917
500,4039,41,2026-04-22,3699,3677,22,99.40524466071912,0.5947553392808868
502,3545,8,2026-03-19,683,662,21,96.92532942898976,3.074670571010249
503,3429,237,2026-01-26,2857,2814,43,98.49492474623732,1.5050752537626881
504,3867,15,2026-03-22,3614,3447,167,95.37908135030438,4.6209186496956285
505,1534,73,2026-03-30,2475,2367,108,95.63636363636364,4.363636363636364
506,2730,14,2026-03-30,1602,1530,72,95.50561797752809,4.49438202247191
507,1061,221,2026-04-10,3016,2873,143,95.25862068965517,4.741379310344827
508,3018,250,2026-04-24,3321,3181,140,95.78440228846733,4.215597711532671
509,4852,162,2026-02-04,93,74,19,79.56989247311827,20.43010752688172
510,609,168,2026-04-29,663,660,3,99.5475113122172,0.4524886877828055
511,687,11,2026-02-23,3064,2921,143,95.33289817232375,4.66710182767624
512,1286,108,2026-01-02,3869,3849,20,99.48307056086844,0.5169294391315585
513,947,93,2026-04-05,3736,3631,105,97.18950749464668,2.810492505353319
514,1266,36,2026-01-27,3496,3452,44,98.74141876430205,1.2585812356979404
515,4963,144,2026-03-16,4297,4126,171,96.02047940423552,3.9795205957644866
516,1609,63,2026-02-28,2833,2706,127,95.5171196611366,4.482880338863396
517,3713,219,2026-04-18,1304,1274,30,97.69938650306749,2.3006134969325154
518,2661,136,2026-02-08,1427,1367,60,95.79537491240364,4.204625087596356
519,4361,48,2026-04-30,0,0,0,0.0,0.0
520,4919,190,2026-02-19,2680,2601,79,97.05223880597015,2.9477611940298507
521,3021,79,2026-02-19,2673,2655,18,99.32659932659934,0.6734006734006733
522,3847,156,2026-03-29,8,0,8,0.0,100.0
523,4495,72,2026-01-24,481,471,10,97.92099792099792,2.079002079002079
524,4044,235,2026-03-01,3111,2969,142,95.4355512696882,4.564448730311796
525,3731,187,2026-02-04,0,0,0,0.0,0.0
527,935,11,2026-01-20,607,586,21,96.54036243822077,3.459637561779242
528,172,99,2026-04-23,1421,1384,37,97.39619985925405,2.6038001407459537
529,2623,22,2026-01-26,2186,2096,90,95.8828911253431,4.117108874656908
530,863,244,2026-03-18,2869,2730,139,95.1551063088184,4.844893691181596
531,3313,219,2026-04-23,414,405,9,97.82608695652173,2.1739130434782608
532,1344,236,2026-01-08,775,763,12,98.45161290322581,1.5483870967741935
533,4088,135,2026-01-08,1117,1107,10,99.1047448522829,0.8952551477170994
534,4204,12,2026-03-19,1586,1544,42,97.35182849936949,2.648171500630517
535,3766,248,2026-01-18,759,752,7,99.07773386034255,0.922266139657444
536,963,73,2026-01-16,4088,3907,181,95.57240704500978,4.427592954990215
537,1934,28,2026-02-04,12,0,12,0.0,100.0
540,4306,177,2026-04-24,1614,1609,5,99.69021065675341,0.30978934324659235
541,248,46,2026-03-20,257,206,51,80.1556420233463,19.844357976653697
542,2531,219,2026-01-11,3311,3300,11,99.66777408637874,0.33222591362126247
543,4745,190,2026-02-10,1502,1406,96,93.60852197070572,6.391478029294275
544,4891,228,2026-02-21,13,0,13,0.0,100.0
545,3214,209,2026-04-14,4115,3991,124,96.98663426488456,3.0133657351154315
546,3739,119,2026-03-12,2034,1996,38,98.13176007866274,1.8682399213372665
547,2195,1,2026-04-29,1448,1398,50,96.54696132596685,3.4530386740331496
548,2764,31,2026-01-25,209,105,104,50.23923444976076,49.760765550239235
549,1536,203,2026-04-25,0,0,0,0.0,0.0
550,1042,151,2026-01-21,3831,3687,144,96.24119028974158,3.7588097102584186
551,878,5,2026-04-09,3,0,3,0.0,100.0
552,1425,211,2026-03-01,4058,4020,38,99.06357811729917,0.9364218827008379
553,4851,52,2026-01-14,10,0,10,0.0,100.0
554,1523,132,2026-02-18,3746,3696,50,98.66524292578751,1.3347570742124935
555,9143,9142,2026-03-11,0,0,0,0.0,0.0
556,4146,106,2026-02-06,434,420,14,96.7741935483871,3.225806451612903
557,1196,242,2026-04-22,826,822,4,99.51573849878935,0.48426150121065376
558,2835,169,2026-01-21,3709,3604,105,97.16904826098678,2.830951739013211
559,299,145,2026-04-09,924,532,392,57.57575757575758,42.42424242424242
560,258,35,2026-04-15,795,779,16,97.9874213836478,2.0125786163522013
561,4739,149,2026-01-12,21901559,21628459,273100,98.75305680294267,1.246943197057342
562,9,120,2026-02-22,170,170,0,100.0,0.0
563,1155,16,2026-04-21,4599,4380,219,95.23809523809523,4.761904761904762
564,2864,13,2026-02-04,0,0,0,0.0,0.0
565,4926,170,2026-02-04,968,947,21,97.8305785123967,2.169421487603306
566,4462,94,2026-02-15,581,312,269,53.700516351118765,46.29948364888124
568,3530,37,2026-02-22,6524805,6106270,418535,93.58547879974957,6.414521200250429
569,3073,208,2026-01-24,143,138,5,96.5034965034965,3.4965034965034967
570,4652,18,2026-04-22,1288,1233,55,95.72981366459628,4.270186335403727
571,4919,232,2026-01-30,0,0,0,0.0,0.0
572,4622,18,2026-02-04,29,28,1,96.55172413793103,3.4482758620689653
573,2296,218,2026-01-01,3397,3358,39,98.8519281719164,1.1480718280836033
574,1525,162,2026-03-10,5,0,5,0.0,100.0
575,2433,207,2026-02-22,15875697,15468878,406819,97.43747313897461,2.5625268610253773
576,1160,231,2026-04-22,4800,4781,19,99.60416666666667,0.39583333333333337
577,413,111,2026-04-02,1660,1588,72,95.66265060240964,4.337349397590361
578,2131,65,2026-04-25,4388,4309,79,98.1996353691887,1.8003646308113037
579,138,195,2026-03-02,3418,3261,157,95.40667056758339,4.593329432416618
580,3592,19,2026-04-13,1624,1586,38,97.66009852216749,2.3399014778325125
581,2700,242,2026-02-17,2499,2402,97,96.11844737895157,3.8815526210484195
582,1209,5,2026-04-26,2063,2032,31,98.4973339796413,1.502666020358701
583,257,18,2026-01-19,2289,2219,70,96.94189602446484,3.058103975535168
584,2720,48,2026-02-15,0,0,0,0.0,0.0
585,345,199,2026-04-21,1678,1531,147,91.23957091775924,8.760429082240764
586,1952,178,2026-03-09,2272,1832,440,80.63380281690141,19.366197183098592
587,3917,245,2026-03-24,24589003,24311239,277764,98.8703730688064,1.129626931193591
588,3684,174,2026-01-26,110,106,4,96.36363636363636,3.6363636363636362
589,2325,173,2026-04-10,1931,1850,81,95.80528223718281,4.194717762817193
590,4881,120,2026-03-31,1882,1875,7,99.62805526036132,0.37194473963868224
591,3251,161,2026-02-08,60,58,2,96.66666666666667,3.3333333333333335
592,558,35,2026-02-03,2149,2114,35,98.37133550488599,1.6286644951140066
593,1722,23,2026-01-05,1533,1477,56,96.34703196347031,3.65296803652968
594,2003,152,2026-04-21,4450,4369,81,98.17977528089887,1.8202247191011236
595,3945,191,2026-02-03,1693,1665,28,98.34613112817485,1.6538688718251624
596,5000,204,2026-02-01,4309,4105,204,95.26572290554654,4.73427709445347
597,2384,109,2026-01-12,265,259,6,97.73584905660377,2.2641509433962264
598,1316,124,2026-01-10,1051,1028,23,97.8116079923882,2.1883920076117986
599,886,94,2026-04-30,938,520,418,55.437100213219615,44.562899786780385
600,242,27,2026-01-13,8,0,8,0.0,100.0
601,4846,125,2026-01-22,897,856,41,95.42920847268674,4.570791527313267
602,4240,159,2026-03-13,3807,3654,153,95.98108747044918,4.0189125295508275
603,2101,63,2026-02-25,4324,4202,122,97.17853839037927,2.8214616096207217
604,2773,202,2026-04-12,4942,4874,68,98.62403885066774,1.3759611493322543
605,738,220,2026-01-10,1932,1902,30,98.4472049689441,1.5527950310559007
607,261,190,2026-03-27,368,355,13,96.46739130434783,3.532608695652174
608,2144,4,2026-01-13,1926,1893,33,98.28660436137072,1.7133956386292832
609,875,50,2026-03-15,2471,2461,10,99.59530554431404,0.4046944556859571
610,1707,22,2026-01-16,8958353,8598123,360230,95.97883673483284,4.021163265167157
611,1825,179,2026-02-24,500,485,15,97.0,3.0
612,203,191,2026-02-26,3,0,3,0.0,100.0
613,3697,45,2026-01-11,2329,2215,114,95.10519536281666,4.8948046371833405
614,4687,18,2026-02-14,105,85,20,80.95238095238095,19.047619047619047
615,2207,26,2026-02-13,0,0,0,0.0,0.0
616,3108,186,2026-04-14,486,476,10,97.94238683127571,2.05761316872428
617,3346,150,2026-01-07,2990,2959,31,98.96321070234114,1.0367892976588629
618,2710,129,2026-02-23,1068,1046,22,97.94007490636703,2.0599250936329585
619,807,209,2026-04-08,23610073,23392575,217498,99.07879149717157,0.9212085028284326
620,3046,21,2026-01-06,2811,2693,118,95.80220562077552,4.197794379224475
621,4015,245,2026-04-11,2554,2481,73,97.141738449491,2.8582615505090057
622,4599,243,2026-03-14,3110,3066,44,98.58520900321544,1.414790996784566
623,3164,76,2026-01-26,394,125,269,31.725888324873097,68.2741116751269
624,4989,81,2026-04-14,2234,2199,35,98.43330349149507,1.566696508504924
625,1832,42,2026-04-21,205,141,64,68.78048780487805,31.21951219512195
626,2470,17,2026-03-25,4117,3989,128,96.89094000485791,3.109059995142094
627,3885,188,2026-02-04,12,0,12,0.0,100.0
628,4752,79,2026-04-14,1008,990,18,98.21428571428571,1.7857142857142856
629,747,226,2026-01-22,43,43,0,100.0,0.0
630,2120,175,2026-01-23,49,49,0,100.0,0.0
631,3774,106,2026-03-05,2222,2159,63,97.16471647164717,2.8352835283528353
633,3761,169,2026-04-03,2029,1965,64,96.8457368161656,3.1542631838344013
634,2755,213,2026-01-31,906,873,33,96.35761589403974,3.642384105960265
635,1992,212,2026-04-11,2690,2609,81,96.98884758364312,3.0111524163568775
636,3567,9,2026-03-22,4493,4431,62,98.62007567326953,1.3799243267304697
637,1103,215,2026-03-24,738,703,35,95.25745257452574,4.742547425474255
639,4988,41,2026-02-14,1907,1903,4,99.79024646040901,0.2097535395909806
640,381,85,2026-01-20,2640,2543,97,96.32575757575758,3.6742424242424243
641,3290,231,2026-03-15,94,90,4,95.74468085106383,4.25531914893617
642,3961,141,2026-03-23,1780,1757,23,98.70786516853933,1.292134831460674
643,1918,133,2026-01-07,2691,2635,56,97.91898922333705,2.0810107766629504
644,2423,79,2026-04-18,21863801,21479386,384415,98.2417741544574,1.7582258455425932
645,2783,52,2026-03-01,45,43,2,95.55555555555556,4.444444444444445
646,1095,146,2026-03-27,213,208,5,97.65258215962442,2.3474178403755865
647,4590,123,2026-01-10,1662,1605,57,96.57039711191335,3.429602888086643
648,9614,9766,2026-04-14,0,0,0,0.0,0.0
649,2441,249,2026-03-20,3528,3367,161,95.43650793650794,4.563492063492063
650,518,9,2026-04-17,3887,3873,14,99.63982505788526,0.36017494211474144
651,370,108,2026-04-18,1632,1632,0,100.0,0.0
652,1975,180,2026-02-17,4100,4041,59,98.5609756097561,1.4390243902439026
654,234,55,2026-01-16,112,111,1,99.10714285714286,0.8928571428571428
655,4404,37,2026-04-19,3086,3027,59,98.08813998703823,1.911860012961763
656,9862,9695,2026-01-09,28,28,0,100.0,0.0
657,3867,2,2026-04-18,3678,3541,137,96.27514953779229,3.724850462207722
658,181,101,2026-02-22,2254,2168,86,96.18456078083408,3.815439219165927
659,4653,72,2026-01-05,4990,4797,193,96.13226452905812,3.867735470941884
660,847,105,2026-04-04,80,77,3,96.25,3.75
662,4721,65,2026-03-11,4479,4346,133,97.03058718463943,2.9694128153605717
663,2217,181,2026-03-16,2098,2025,73,96.5204957102002,3.479504289799809
664,2739,107,2026-04-05,2024,1998,26,98.71541501976284,1.2845849802371543
665,3719,198,2026-02-11,1835,1775,60,96.73024523160763,3.2697547683923704
666,310,184,2026-01-07,0,0,0,0.0,0.0
667,3591,148,2026-02-02,1293,1275,18,98.60788863109049,1.3921113689095126
668,2464,123,2026-02-20,17912475,17509121,403354,97.74819504284025,2.2518049571597447
669,9292,9762,2026-02-11,81,81,0,100.0,0.0
670,708,147,2026-02-09,3891,3740,151,96.11924955024416,3.8807504497558467
671,1394,135,2026-02-23,4668,4646,22,99.528706083976,0.4712939160239932
672,3427,139,2026-01-29,0,0,0,0.0,0.0
673,2785,160,2026-01-13,2450,2415,35,98.57142857142858,1.4285714285714286
674,942,200,2026-03-01,697,552,145,79.19655667144907,20.803443328550934
675,4997,222,2026-01-22,1979,1967,12,99.39363314805458,0.6063668519454269
676,1613,153,2026-01-11,4348,4239,109,97.49310027598897,2.5068997240110398
677,477,166,2026-04-18,4527,4302,225,95.02982107355865,4.970178926441352
678,4262,26,2026-03-23,980,948,32,96.73469387755102,3.2653061224489797
679,3419,140,2026-02-25,3205,3098,107,96.66146645865835,3.338533541341654
680,1136,162,2026-01-22,3133,3069,64,97.9572294924992,2.042770507500798
681,4014,187,2026-04-21,831,830,1,99.87966305655837,0.12033694344163659
682,3309,63,2026-04-21,3409,3280,129,96.21589909064242,3.784100909357583
683,1873,208,2026-04-05,4140,4056,84,97.97101449275362,2.0289855072463765
684,2772,241,2026-02-09,1427,1367,60,95.79537491240364,4.204625087596356
685,9507,9547,2026-03-22,9,0,9,0.0,100.0
686,3788,45,2026-01-12,529,131,398,24.763705103969755,75.23629489603024
687,1272,57,2026-04-24,0,0,0,0.0,0.0
688,1314,246,2026-01-15,3973,3911,62,98.43946639818778,1.5605336018122327
