user_id,username,company_name,subscription_type,country,signup_date
340,frank_g_340,Vehement Capital,Premium,Australia,2022-06-29 00:00:00.000000
341,bob.smith_341,Acme Corp,Free,Japan,2022-05-17 00:00:00.000000
342,frank_g_342,Cyberdyne Systems,Basic,Singapore,2022-03-29 00:00:00.000000
343,alice_w_343,Wayne Enterprises,Enterprise,Germany,2022-10-11 00:00:00.000000
344,frank_g_344,Unknowm,Free,Canada,2023-09-24 00:00:00.000000
345,frank_g_345,Umbrella Corp,Enterprise,France,2024-08-29 00:00:00.000000
346,emma.v_346,Umbrella Corp,Enterprise,France,2023-12-30 00:00:00.000000
347,alice_w_347,Initech,Enterprise,India,2023-12-29 07:11:03.040791
348,iris_p_348,Hooli,Basic,Japan,2022-04-24 00:00:00.000000
349,david.l_349,Stark Industries,Premium,Brazil,2024-04-11 00:00:00.000000
350,jack_r_350,Initech,Premium,Brazil,2023-10-21 00:00:00.000000
351,charlie_k_351,Initech,Enterprise,Australia,2023-07-11 00:00:00.000000
352,david.l_352,Hooli,Premium,Australia,2025-11-16 00:00:00.000000
353,frank_g_353,Acme Corp,Basic,France,2022-02-08 00:00:00.000000
354,charlie_k_354,Globex,Basic,Canada,2025-10-12 00:00:00.000000
355,david.l_355,Tyrell Corp,Enterprise,Australia,2023-12-20 00:00:00.000000
356,grace_h_356,Hooli,Basic,Germany,2024-05-09 00:00:00.000000
357,grace_h_357,Unknowm,Premium,Brazil,2023-10-22 00:00:00.000000
358,henry.m_358,Initech,Premium,Germany,2025-03-09 00:00:00.000000
359,iris_p_359,Globex,Enterprise,United Kingdom,2025-02-20 00:00:00.000000
360,grace_h_360,Vehement Capital,Unknown,France,2022-10-22 00:00:00.000000
361,grace_h_361,Vehement Capital,Basic,Brazil,2025-09-05 00:00:00.000000
362,grace_h_362,Vehement Capital,Premium,India,2024-11-28 00:00:00.000000
363,renee_s_363,Hooli,Free,Germany,2023-01-26 00:00:00.000000
364,charlie_k_364,Umbrella Corp,Enterprise,Australia,2023-03-30 00:00:00.000000
365,alice_w_365,Globex,Enterprise,France,2022-04-21 00:00:00.000000
366,david.l_366,Tyrell Corp,Free,Germany,2024-12-28 00:00:00.000000
367,grace_h_367,Cyberdyne Systems,Basic,Japan,2024-10-25 00:00:00.000000
368,charlie_k_368,Hooli,Free,France,2025-05-06 00:00:00.000000
369,iris_p_274,Cyberdyne Systems,Basic,Japan,2024-01-28 00:00:00.000000
370,frank_g_370,Cyberdyne Systems,Enterprise,United Kingdom,2023-12-29 07:11:03.040791
371,frank_g_371,Unknowm,Premium,Unknown,2025-09-02 00:00:00.000000
372,alice_w_372,Globex,Gold,United Kingdom,2023-11-03 00:00:00.000000
373,david.l_373,Cyberdyne Systems,Enterprise,Australia,2025-02-28 00:00:00.000000
374,alice_w_374,Stark Industries,Basic,India,2023-12-29 07:11:03.040791
375,charlie_k_375,Wayne Enterprises,Enterprise,United Kingdom,2022-11-12 00:00:00.000000
376,frank_g_376,Vehement Capital,Enterprise,Unknown,2025-10-31 00:00:00.000000
377,charlie_k_377,Acme Corp,Free,France,2024-10-09 00:00:00.000000
378,alice_w_378,Globex,Free,United Kingdom,2025-09-29 00:00:00.000000
379,charlie_k_379,Umbrella Corp,Free,France,2025-02-18 00:00:00.000000
380,emma.v_380,Globex,Free,United Kingdom,2022-09-03 00:00:00.000000
381,iris_p_381,Wayne Enterprises,Premium,India,2024-08-28 00:00:00.000000
382,jean-luc_382,Stark Industries,Premium,United Kingdom,2022-05-05 00:00:00.000000
383,alice_w_383,Cyberdyne Systems,Enterprise,Australia,2022-08-07 00:00:00.000000
384,jack_r_384,Cyberdyne Systems,Enterprise,Japan,2025-09-05 00:00:00.000000
385,charlie_k_385,Globex,Premium,United States,2024-06-07 00:00:00.000000
386,jack_r_386,Cyberdyne Systems,Free,Singapore,2025-09-08 00:00:00.000000
387,iris_p_387,Tyrell Corp,Free,Germany,2022-10-29 00:00:00.000000
388,david.l_388,Tyrell Corp,Premium,Australia,2025-05-21 00:00:00.000000
389,iris_p_389,Initech,Enterprise,United States,2024-11-25 00:00:00.000000
390,müller_a_390,Hooli,Premium,Australia,2023-12-29 07:11:03.040791
391,renee_s_391,Wayne Enterprises,Free,France,2022-12-02 00:00:00.000000
392,frank_g_392,Globex,Basic,India,2023-09-18 00:00:00.000000
393,frank_g_393,Wayne Enterprises,Basic,Japan,2023-12-29 07:11:03.040791
394,grace_h_394,Wayne Enterprises,Premium,Japan,2024-07-28 00:00:00.000000
395,david.l_395,Acme Corp,Enterprise,Japan,2024-01-16 00:00:00.000000
396,david.l_396,Wayne Enterprises,Enterprise,Brazil,2023-07-15 00:00:00.000000
397,bob.smith_397,Globex,Basic,United Kingdom,2022-05-24 00:00:00.000000
398,josé_m_398,Acme Corp,Premium,United Kingdom,2024-02-24 00:00:00.000000
399,alice_w_399,Wayne Enterprises,Premium,United Kingdom,2024-09-23 00:00:00.000000
400,david.l_400,Globex,Basic,France,2025-05-24 00:00:00.000000
401,alice_w_401,Acme Corp,Enterprise,India,2023-01-29 00:00:00.000000
402,iris_p_402,Initech,Basic,Germany,2024-09-10 00:00:00.000000
403,henry.m_403,Wayne Enterprises,Basic,Japan,2024-11-24 00:00:00.000000
404,david.l_404,Stark Industries,Enterprise,France,2023-10-16 00:00:00.000000
405,jean-luc_405,Initech,Premium,Brazil,2025-05-02 00:00:00.000000
406,emma.v_406,Acme Corp,Enterprise,France,2025-07-05 00:00:00.000000
407,bob.smith_407,Cyberdyne Systems,Basic,Canada,2024-01-10 00:00:00.000000
408,grace_h_408,Wayne Enterprises,Enterprise,Germany,2023-11-04 00:00:00.000000
409,charlie_k_409,Vehement Capital,Enterprise,India,2022-11-13 00:00:00.000000
410,iris_p_410,Initech,Free,India,2025-08-18 00:00:00.000000
411,jack_r_411,Umbrella Corp,Basic,Japan,2025-05-13 00:00:00.000000
412,charlie_k_412,Cyberdyne Systems,Free,United States,2024-01-17 00:00:00.000000
413,bob.smith_413,Vehement Capital,Enterprise,Germany,2023-08-16 00:00:00.000000
414,henry.m_414,Hooli,Basic,Australia,2025-04-09 00:00:00.000000
415,alice_w_415,Tyrell Corp,Free,Singapore,2025-09-29 00:00:00.000000
416,bob.smith_416,Globex,Free,Canada,2023-11-04 00:00:00.000000
417,grace_h_417,Hooli,Premium,Brazil,2022-08-23 00:00:00.000000
418,frank_g_418,Tyrell Corp,Basic,Australia,2022-09-29 00:00:00.000000
419,iris_p_419,Tyrell Corp,Enterprise,Japan,2023-08-13 00:00:00.000000
420,frank_g_420,Initech,Basic,Germany,2025-04-08 00:00:00.000000
421,iris_p_421,Initech,Enterprise,Germany,2024-06-09 00:00:00.000000
422,grace_h_422,Acme Corp,Premium,Brazil,2022-01-06 00:00:00.000000
423,henry.m_423,Stark Industries,Free,Canada,2025-08-05 00:00:00.000000
424,bob.smith_424,Stark Industries,Enterprise,France,2022-03-03 00:00:00.000000
425,jack_r_425,Cyberdyne Systems,Enterprise,United States,2023-06-06 00:00:00.000000
426,bob.smith_426,Hooli,Free,Australia,2024-12-09 00:00:00.000000
427,henry.m_427,Acme Corp,Free,Brazil,2022-03-08 00:00:00.000000
428,grace_h_428,Vehement Capital,Enterprise,India,2024-06-04 00:00:00.000000
429,henry.m_429,Unknowm,Unknown,Unknown,2023-07-19 00:00:00.000000
430,david.l_430,Wayne Enterprises,Premium,Japan,2025-02-02 00:00:00.000000
431,charlie_k_431,Globex,Premium,Japan,2025-08-17 00:00:00.000000
432,david.l_432,Umbrella Corp,Free,France,2023-05-14 00:00:00.000000
433,charlie_k_433,Stark Industries,Enterprise,Singapore,2022-01-03 00:00:00.000000
434,frank_g_434,Hooli,Basic,Brazil,2022-03-28 00:00:00.000000
435,iris_p_435,Initech,Basic,France,2023-11-11 00:00:00.000000
436,alice_w_436,Acme Corp,Free,Canada,2022-06-17 00:00:00.000000
437,iris_p_437,Hooli,Enterprise,United Kingdom,2024-05-13 00:00:00.000000
438,david.l_438,Globex,Premium,India,2024-05-05 00:00:00.000000
439,david.l_439,Umbrella Corp,Enterprise,France,2025-11-22 00:00:00.000000
440,alice_w_440,Cyberdyne Systems,Unknown,India,2023-01-06 00:00:00.000000
441,iris_p_441,Acme Corp,Free,Canada,2025-12-20 00:00:00.000000
442,iris_p_442,Acme Corp,Free,Canada,2022-10-16 00:00:00.000000
443,david.l_443,Cyberdyne Systems,Free,Canada,2024-05-06 00:00:00.000000
444,charlie_k_444,Vehement Capital,Basic,Japan,2023-12-29 07:11:03.040791
445,jack_r_445,Tyrell Corp,Enterprise,Brazil,2023-02-15 00:00:00.000000
446,jack_r_446,Wayne Enterprises,Enterprise,Australia,2024-11-07 00:00:00.000000
447,grace_h_174,Cyberdyne Systems,Enterprise,India,2023-04-26 00:00:00.000000
448,emma.v_448,Cyberdyne Systems,Enterprise,Brazil,2024-01-08 00:00:00.000000
449,alice_w_449,Tyrell Corp,Basic,Canada,2023-09-16 00:00:00.000000
450,müller_a_450,Umbrella Corp,Enterprise,Japan,2025-02-16 00:00:00.000000
451,henry.m_451,Stark Industries,Premium,Japan,2022-05-17 00:00:00.000000
452,jack_r_452,Tyrell Corp,Free,France,2023-05-14 00:00:00.000000
453,frank_g_453,Wayne Enterprises,Premium,Australia,2023-10-10 00:00:00.000000
454,david.l_454,Unknowm,Premium,India,2025-03-08 00:00:00.000000
455,bob.smith_455,Wayne Enterprises,Enterprise,France,2022-12-23 00:00:00.000000
456,charlie_k_456,Globex,Basic,Australia,2022-03-04 00:00:00.000000
457,alice_w_457,Wayne Enterprises,Basic,United Kingdom,2025-06-05 00:00:00.000000
458,alice_w_458,Cyberdyne Systems,Basic,Canada,2022-05-08 00:00:00.000000
459,grace_h_459,Globex,Basic,United Kingdom,2025-11-12 00:00:00.000000
460,henry.m_460,Acme Corp,Free,France,2022-07-03 00:00:00.000000
461,alice_w_461,Initech,Enterprise,Australia,2025-10-21 00:00:00.000000
462,david.l_462,Globex,Premium,India,2024-05-17 00:00:00.000000
463,emma.v_463,Cyberdyne Systems,Free,Japan,2025-05-01 00:00:00.000000
464,bob.smith_464,Stark Industries,Basic,United Kingdom,2024-06-10 00:00:00.000000
465,emma.v_346,Stark Industries,Free,Canada,2022-11-25 00:00:00.000000
466,iris_p_466,Acme Corp,Basic,Germany,2025-04-01 00:00:00.000000
467,henry.m_467,Umbrella Corp,Free,India,2024-11-04 00:00:00.000000
468,iris_p_468,Hooli,Premium,United Kingdom,2022-06-19 00:00:00.000000
469,bob.smith_469,Umbrella Corp,Free,Japan,2024-05-13 00:00:00.000000
470,jack_r_470,Initech,Basic,Germany,2025-05-31 00:00:00.000000
471,grace_h_471,Hooli,Free,Canada,2022-12-27 00:00:00.000000
472,bob.smith_472,Unknowm,Enterprise,United Kingdom,2024-03-18 00:00:00.000000
473,alice_w_473,Hooli,Enterprise,Singapore,2022-03-16 00:00:00.000000
474,grace_h_474,Wayne Enterprises,Premium,Australia,2024-02-19 00:00:00.000000
475,jack_r_475,Hooli,Basic,United Kingdom,2023-05-08 00:00:00.000000
476,alice_w_476,Stark Industries,Free,India,2022-03-14 00:00:00.000000
477,charlie_k_477,Cyberdyne Systems,Basic,Canada,2024-03-18 00:00:00.000000
478,henry.m_478,Stark Industries,Free,Brazil,2025-09-04 00:00:00.000000
479,bob.smith_479,Globex,Enterprise,United Kingdom,2025-07-02 00:00:00.000000
480,frank_g_480,Vehement Capital,Premium,United States,2022-01-04 00:00:00.000000
481,emma.v_481,Unknowm,Unknown,Brazil,2022-06-23 00:00:00.000000
482,bob.smith_482,Vehement Capital,Basic,Brazil,2025-03-29 00:00:00.000000
483,grace_h_483,Cyberdyne Systems,Premium,Canada,2023-06-22 00:00:00.000000
484,grace_h_484,Cyberdyne Systems,Enterprise,India,2024-09-29 00:00:00.000000
485,frank_g_485,Stark Industries,Basic,Australia,2024-11-05 00:00:00.000000
486,alice_w_486,Wayne Enterprises,Premium,Japan,2023-02-16 00:00:00.000000
487,emma.v_487,Initech,Corporate,India,2023-01-10 00:00:00.000000
488,frank_g_488,Umbrella Corp,Premium,Canada,2023-11-02 00:00:00.000000
489,bob.smith_489,Initech,Basic,France,2024-03-11 00:00:00.000000
490,grace_h_490,Umbrella Corp,Premium,India,2025-02-03 00:00:00.000000
491,iris_p_491,Hooli,Premium,Japan,2025-03-29 00:00:00.000000
492,grace_h_492,Globex,Enterprise,Germany,2022-01-13 00:00:00.000000
493,henry.m_493,Acme Corp,Free,France,2024-05-20 00:00:00.000000
494,david.l_494,Vehement Capital,Enterprise,Germany,2023-10-27 00:00:00.000000
495,david.l_495,Acme Corp,Free,Germany,2023-02-06 00:00:00.000000
496,charlie_k_496,Tyrell Corp,Basic,United Kingdom,2022-11-18 00:00:00.000000
497,jean-luc_497,Hooli,Enterprise,United Kingdom,2023-02-25 00:00:00.000000
498,david.l_498,Globex,Free,France,2025-04-20 00:00:00.000000
499,david.l_499,Globex,Enterprise,Japan,2023-08-16 00:00:00.000000
500,iris_p_500,Vehement Capital,Gold,Brazil,2025-03-04 00:00:00.000000
501,alice_w_501,Hooli,Premium,Canada,2022-01-14 00:00:00.000000
502,henry.m_502,Wayne Enterprises,Free,Japan,2023-04-13 00:00:00.000000
503,grace_h_503,Stark Industries,Enterprise,Japan,2023-05-09 00:00:00.000000
504,alice_w_504,Acme Corp,Enterprise,Singapore,2022-01-14 00:00:00.000000
505,emma.v_505,Acme Corp,Enterprise,France,2023-11-15 00:00:00.000000
506,henry.m_506,Hooli,Premium,United States,2022-01-12 00:00:00.000000
507,iris_p_507,Unknowm,Enterprise,India,2023-06-06 00:00:00.000000
508,grace_h_508,Acme Corp,Basic,Germany,2024-04-20 00:00:00.000000
509,emma.v_509,Initech,Basic,United Kingdom,2023-07-02 00:00:00.000000
510,david.l_510,Cyberdyne Systems,Free,Singapore,2025-01-21 00:00:00.000000
511,jack_r_511,Cyberdyne Systems,Basic,France,2025-06-03 00:00:00.000000
512,iris_p_512,Acme Corp,Enterprise,United Kingdom,2023-11-06 00:00:00.000000
513,emma.v_513,Stark Industries,Basic,Australia,2022-10-09 00:00:00.000000
514,jack_r_514,Wayne Enterprises,Premium,Australia,2024-10-13 00:00:00.000000
515,frank_g_515,Tyrell Corp,Premium,Japan,2022-08-07 00:00:00.000000
516,grace_h_516,Tyrell Corp,Enterprise,United States,2024-04-09 00:00:00.000000
517,iris_p_517,Wayne Enterprises,Basic,Japan,2024-02-07 00:00:00.000000
518,charlie_k_518,Wayne Enterprises,Enterprise,United States,2023-05-17 00:00:00.000000
519,emma.v_519,Globex,Free,Canada,2022-07-14 00:00:00.000000
520,grace_h_34,Hooli,Basic,United Kingdom,2022-01-05 00:00:00.000000
521,iris_p_521,Wayne Enterprises,Enterprise,Canada,2025-09-23 00:00:00.000000
522,jack_r_522,Stark Industries,Basic,Germany,2022-07-26 00:00:00.000000
523,henry.m_523,Stark Industries,Premium,Germany,2024-04-12 00:00:00.000000
524,emma.v_524,Acme Corp,Free,Japan,2023-02-20 00:00:00.000000
525,bob.smith_525,Hooli,Basic,Japan,2024-04-22 00:00:00.000000
526,grace_h_526,Stark Industries,Enterprise,Australia,2022-03-25 00:00:00.000000
527,henry.m_527,Tyrell Corp,Basic,United Kingdom,2025-04-15 00:00:00.000000
528,iris_p_528,Cyberdyne Systems,Unknown,Singapore,2022-01-17 00:00:00.000000
529,henry.m_529,Tyrell Corp,Premium,Canada,2024-05-15 00:00:00.000000
530,alice_w_530,Hooli,Enterprise,Japan,2025-03-09 00:00:00.000000
531,alice_w_531,Hooli,Premium,Australia,2024-09-08 00:00:00.000000
532,bob.smith_532,Tyrell Corp,Free,India,2023-02-15 00:00:00.000000
533,jean-luc_533,Tyrell Corp,Basic,Germany,2022-08-05 00:00:00.000000
534,jack_r_534,Cyberdyne Systems,Premium,Brazil,2023-01-20 00:00:00.000000
535,emma.v_535,Umbrella Corp,Enterprise,India,2025-05-09 00:00:00.000000
536,grace_h_536,Cyberdyne Systems,Free,Canada,2024-05-13 00:00:00.000000
537,alice_w_537,Initech,Basic,India,2022-01-22 00:00:00.000000
538,cléo.b_538,Acme Corp,Free,India,2025-02-17 00:00:00.000000
539,bob.smith_539,Umbrella Corp,Enterprise,Brazil,2025-05-07 00:00:00.000000
540,frank_g_540,Wayne Enterprises,Basic,United States,2024-07-11 00:00:00.000000
541,frank_g_541,Cyberdyne Systems,Basic,Singapore,2025-01-24 00:00:00.000000
542,jack_r_542,Vehement Capital,Basic,United States,2025-01-22 00:00:00.000000
543,emma.v_543,Hooli,Premium,Singapore,2023-08-08 00:00:00.000000
544,henry.m_544,Hooli,Premium,Unknown,2022-09-27 00:00:00.000000
545,emma.v_545,Vehement Capital,Free,France,2023-01-31 00:00:00.000000
546,frank_g_546,Hooli,Enterprise,France,2024-07-04 00:00:00.000000
547,emma.v_547,Unknowm,Enterprise,United Kingdom,2025-07-21 00:00:00.000000
548,grace_h_548,Initech,Basic,Canada,2022-11-18 00:00:00.000000
549,iris_p_549,Vehement Capital,Basic,Brazil,2023-12-29 07:11:03.040791
550,frank_g_550,Vehement Capital,Enterprise,Brazil,2023-02-05 00:00:00.000000
551,henry.m_551,Tyrell Corp,Basic,United Kingdom,2025-10-22 00:00:00.000000
552,alice_w_552,Globex,Premium,Germany,2023-08-28 00:00:00.000000
553,bob.smith_553,Unknowm,Enterprise,Unknown,2024-02-06 00:00:00.000000
554,bob.smith_554,Umbrella Corp,Basic,Germany,2022-04-19 00:00:00.000000
555,henry.m_555,Acme Corp,Unknown,Unknown,2023-07-24 00:00:00.000000
556,emma.v_556,Umbrella Corp,Premium,Brazil,2025-05-27 00:00:00.000000
557,frank_g_557,Cyberdyne Systems,Premium,Brazil,2024-02-05 00:00:00.000000
558,frank_g_558,Wayne Enterprises,Free,Australia,2022-08-11 00:00:00.000000
559,charlie_k_559,Acme Corp,Basic,Australia,2024-07-03 00:00:00.000000
560,grace_h_560,Wayne Enterprises,Enterprise,United States,2025-04-21 00:00:00.000000
561,grace_h_561,Globex,Enterprise,Singapore,2024-12-19 00:00:00.000000
562,henry.m_562,Globex,Free,India,2023-08-07 00:00:00.000000
563,emma.v_563,Globex,Basic,Australia,2024-11-05 00:00:00.000000
564,iris_p_564,Stark Industries,Basic,Germany,2022-02-02 00:00:00.000000
565,charlie_k_565,Stark Industries,Premium,Singapore,2025-12-22 00:00:00.000000
566,bob.smith_566,Wayne Enterprises,Premium,Canada,2022-03-12 00:00:00.000000
567,henry.m_567,Wayne Enterprises,Premium,Brazil,2023-01-29 00:00:00.000000
568,henry.m_568,Tyrell Corp,Basic,Brazil,2025-12-28 00:00:00.000000
569,jack_r_569,Acme Corp,Free,Brazil,2023-11-30 00:00:00.000000
570,grace_h_570,Tyrell Corp,Basic,India,2022-10-29 00:00:00.000000
571,iris_p_571,Cyberdyne Systems,Enterprise,United Kingdom,2025-05-18 00:00:00.000000
572,henry.m_572,Stark Industries,Basic,Canada,2025-06-18 00:00:00.000000
573,müller_a_573,Cyberdyne Systems,Enterprise,India,2023-04-28 00:00:00.000000
574,emma.v_574,Initech,Enterprise,India,2023-09-24 00:00:00.000000
575,david.l_575,Hooli,Basic,Germany,2024-05-01 00:00:00.000000
576,charlie_k_312,Umbrella Corp,Free,France,2025-10-28 00:00:00.000000
577,jack_r_577,Cyberdyne Systems,Enterprise,Australia,2025-12-15 00:00:00.000000
578,alice_w_578,Umbrella Corp,Enterprise,Germany,2022-05-01 00:00:00.000000
579,iris_p_579,Initech,Free,Canada,2025-09-02 00:00:00.000000
580,frank_g_580,Globex,Basic,France,2022-03-19 00:00:00.000000
581,grace_h_581,Unknowm,Enterprise,Unknown,2025-10-24 00:00:00.000000
582,charlie_k_582,Hooli,Enterprise,Germany,2023-04-11 00:00:00.000000
583,iris_p_583,Stark Industries,Basic,India,2022-10-13 00:00:00.000000
584,emma.v_584,Hooli,Premium,Brazil,2023-08-30 00:00:00.000000
585,charlie_k_585,Cyberdyne Systems,Enterprise,Japan,2023-03-14 00:00:00.000000
586,grace_h_586,Umbrella Corp,Free,Brazil,2024-06-03 00:00:00.000000
587,frank_g_587,Vehement Capital,Basic,Canada,2024-09-02 00:00:00.000000
588,bob.smith_588,Globex,Enterprise,United Kingdom,2023-10-17 00:00:00.000000
589,iris_p_589,Hooli,Premium,Australia,2025-08-10 00:00:00.000000
590,david.l_590,Stark Industries,Free,France,2025-01-24 00:00:00.000000
591,charlie_k_591,Globex,Enterprise,Australia,2025-09-20 00:00:00.000000
592,alice_w_592,Tyrell Corp,Free,Brazil,2023-01-03 00:00:00.000000
593,iris_p_593,Globex,Free,Singapore,2023-03-15 00:00:00.000000
594,henry.m_594,Unknowm,Unknown,Unknown,2023-12-28 00:00:00.000000
595,iris_p_595,Cyberdyne Systems,Basic,United States,2022-06-17 00:00:00.000000
596,henry.m_596,Tyrell Corp,Basic,Germany,2025-08-27 00:00:00.000000
597,charlie_k_597,Stark Industries,Enterprise,India,2024-04-05 00:00:00.000000
598,david.l_598,Vehement Capital,Premium,United Kingdom,2023-11-07 00:00:00.000000
599,david.l_599,Globex,Premium,Singapore,2023-07-15 00:00:00.000000
600,henry.m_600,Initech,Premium,United Kingdom,2025-08-02 00:00:00.000000
601,frank_g_601,Hooli,Premium,Germany,2023-11-24 00:00:00.000000
602,charlie_k_585,Initech,Free,United States,2022-01-06 00:00:00.000000
603,emma.v_603,Initech,Basic,Singapore,2024-06-28 00:00:00.000000
604,bob.smith_604,Tyrell Corp,Enterprise,Japan,2024-09-07 00:00:00.000000
605,jack_r_605,Acme Corp,Standard,Brazil,2025-11-21 00:00:00.000000
606,emma.v_606,Initech,Basic,United States,2022-05-04 00:00:00.000000
607,emma.v_607,Tyrell Corp,Free,Singapore,2023-10-03 00:00:00.000000
608,frank_g_608,Unknowm,Unknown,India,2022-11-03 00:00:00.000000
609,alice_w_609,Globex,Basic,Canada,2023-12-29 07:11:03.040791
610,grace_h_610,Unknowm,Unknown,Canada,2023-04-18 00:00:00.000000
611,iris_p_611,Initech,Free,France,2025-10-21 00:00:00.000000
612,david.l_612,Globex,Basic,Germany,2022-09-23 00:00:00.000000
613,bob.smith_613,Wayne Enterprises,Enterprise,Canada,2023-05-23 00:00:00.000000
614,bob.smith_614,Acme Corp,Free,Canada,2023-01-31 00:00:00.000000
615,david.l_615,Acme Corp,Free,Japan,2023-03-14 00:00:00.000000
616,bob.smith_616,Acme Corp,Premium,Germany,2022-12-26 00:00:00.000000
617,charlie_k_617,Tyrell Corp,Free,Australia,2024-03-30 00:00:00.000000
